date,hour,temperature,wind_speed,wind_angle,humidity,pressure,visibility
2023-03-01,"00:00Wed, 1 Mar",20.0,2.0,280.0,94.0,1020.0,8.0
2023-03-01,00:30,20.0,2.0,240.0,94.0,1020.0,6.0
2023-03-01,01:00,20.0,0.0,0.0,94.0,1019.0,6.0
2023-03-01,02:00,19.0,0.0,0.0,94.0,1019.0,5.0
2023-03-01,02:30,19.0,2.0,320.0,94.0,1019.0,5.0
2023-03-01,03:30,20.0,0.0,0.0,94.0,1018.0,5.0
2023-03-01,04:00,19.0,0.0,0.0,100.0,1018.0,5.0
2023-03-01,04:30,19.0,0.0,0.0,94.0,1018.0,4.0
2023-03-01,05:00,19.0,0.0,0.0,94.0,1019.0,5.0
2023-03-01,05:30,19.0,0.0,0.0,94.0,1019.0,5.0
2023-03-01,06:00,19.0,2.0,340.0,94.0,1019.0,5.0
2023-03-01,06:30,19.0,2.0,0.0,94.0,1020.0,6.0
2023-03-01,08:00,22.0,2.0,0.0,83.0,1021.0,7.0
2023-03-01,08:30,23.0,6.0,330.0,78.0,1021.0,8.0
2023-03-01,09:00,24.0,7.0,350.0,74.0,1022.0,N/A
2023-03-01,09:30,24.0,9.0,350.0,74.0,1022.0,N/A
2023-03-01,10:00,24.0,11.0,0.0,78.0,1022.0,N/A
2023-03-01,10:30,24.0,11.0,350.0,74.0,1022.0,N/A
2023-03-01,11:00,25.0,13.0,0.0,74.0,1021.0,N/A
2023-03-01,11:30,25.0,11.0,350.0,74.0,1021.0,N/A
2023-03-01,12:00,26.0,13.0,350.0,65.0,1021.0,N/A
2023-03-01,12:30,25.0,11.0,0.0,69.0,1020.0,N/A
2023-03-01,13:00,25.0,17.0,10.0,74.0,1020.0,N/A
2023-03-01,13:30,25.0,7.0,30.0,69.0,1019.0,N/A
2023-03-01,14:00,25.0,9.0,70.0,74.0,1019.0,N/A
2023-03-01,14:30,25.0,11.0,20.0,69.0,1019.0,N/A
2023-03-01,15:00,24.0,19.0,0.0,78.0,1019.0,N/A
2023-03-01,15:30,24.0,15.0,10.0,74.0,1019.0,N/A
2023-03-01,16:00,24.0,7.0,30.0,78.0,1019.0,N/A
2023-03-01,16:30,24.0,6.0,40.0,78.0,1019.0,N/A
2023-03-01,17:00,24.0,9.0,80.0,74.0,1019.0,N/A
2023-03-01,17:30,23.0,7.0,90.0,78.0,1019.0,N/A
2023-03-01,18:00,23.0,7.0,70.0,78.0,1019.0,N/A
2023-03-01,18:30,23.0,4.0,0.0,78.0,1019.0,N/A
2023-03-01,19:00,23.0,2.0,0.0,78.0,1020.0,N/A
2023-03-01,19:30,23.0,2.0,0.0,78.0,1020.0,N/A
2023-03-01,20:00,23.0,0.0,0.0,78.0,1020.0,N/A
2023-03-01,20:30,23.0,0.0,0.0,78.0,1021.0,N/A
2023-03-01,21:30,22.0,6.0,350.0,88.0,1021.0,N/A
2023-03-01,22:00,23.0,4.0,320.0,78.0,1021.0,N/A
2023-03-01,22:30,22.0,6.0,330.0,88.0,1021.0,N/A
2023-03-01,23:00,22.0,2.0,330.0,88.0,1021.0,N/A
2023-03-01,23:30,22.0,4.0,320.0,88.0,1021.0,8.0
2023-04-01,"00:00Sat, 1 Apr",26.0,6.0,120.0,89.0,1011.0,N/A
2023-04-01,00:30,26.0,4.0,0.0,89.0,1010.0,N/A
2023-04-01,01:00,26.0,6.0,110.0,89.0,1010.0,N/A
2023-04-01,01:30,26.0,4.0,0.0,89.0,1010.0,N/A
2023-04-01,02:00,26.0,6.0,120.0,89.0,1009.0,N/A
2023-04-01,02:30,26.0,6.0,150.0,89.0,1009.0,N/A
2023-04-01,03:00,26.0,4.0,180.0,89.0,1009.0,8.0
2023-04-01,03:30,26.0,2.0,220.0,89.0,1009.0,8.0
2023-04-01,04:00,26.0,2.0,200.0,89.0,1009.0,8.0
2023-04-01,05:00,26.0,2.0,190.0,89.0,1009.0,8.0
2023-04-01,05:30,26.0,0.0,0.0,89.0,1010.0,7.0
2023-04-01,06:00,26.0,2.0,190.0,89.0,1010.0,6.0
2023-04-01,08:00,27.0,4.0,0.0,84.0,1012.0,6.0
2023-04-01,08:30,28.0,4.0,0.0,79.0,1012.0,8.0
2023-04-01,09:00,29.0,9.0,190.0,74.0,1011.0,8.0
2023-04-01,09:30,29.0,7.0,180.0,74.0,1011.0,8.0
2023-04-01,10:00,30.0,9.0,160.0,70.0,1011.0,8.0
2023-04-01,10:30,30.0,7.0,130.0,70.0,1011.0,8.0
2023-04-01,11:00,30.0,7.0,150.0,70.0,1010.0,8.0
2023-04-01,11:30,31.0,13.0,100.0,70.0,1010.0,8.0
2023-04-01,12:00,30.0,17.0,110.0,70.0,1010.0,8.0
2023-04-01,12:30,30.0,15.0,110.0,70.0,1009.0,8.0
2023-04-01,13:00,30.0,17.0,100.0,66.0,1008.0,8.0
2023-04-01,13:30,30.0,17.0,100.0,70.0,1008.0,8.0
2023-04-01,14:00,30.0,15.0,110.0,70.0,1007.0,8.0
2023-04-01,14:30,30.0,17.0,110.0,66.0,1007.0,8.0
2023-04-01,15:00,29.0,17.0,110.0,70.0,1006.0,8.0
2023-04-01,15:30,29.0,17.0,110.0,70.0,1006.0,8.0
2023-04-01,16:00,29.0,15.0,110.0,70.0,1006.0,N/A
2023-04-01,16:30,28.0,11.0,110.0,74.0,1007.0,N/A
2023-04-01,17:00,27.0,15.0,130.0,79.0,1007.0,N/A
2023-04-01,17:30,27.0,11.0,130.0,84.0,1007.0,N/A
2023-04-01,18:00,27.0,15.0,130.0,84.0,1008.0,N/A
2023-04-01,18:30,27.0,9.0,130.0,84.0,1008.0,8.0
2023-04-01,19:00,27.0,7.0,120.0,84.0,1009.0,8.0
2023-04-01,19:30,27.0,6.0,130.0,84.0,1009.0,8.0
2023-04-01,20:00,27.0,4.0,0.0,84.0,1010.0,8.0
2023-04-01,20:30,27.0,4.0,0.0,84.0,1010.0,8.0
2023-04-01,21:00,27.0,4.0,0.0,84.0,1010.0,8.0
2023-04-01,21:30,27.0,6.0,110.0,84.0,1010.0,8.0
2023-04-01,22:00,26.0,6.0,110.0,89.0,1010.0,8.0
2023-04-01,22:30,26.0,6.0,110.0,89.0,1010.0,8.0
2023-04-01,23:00,26.0,7.0,100.0,89.0,1010.0,8.0
2023-05-01,"00:00Mon, 1 May",25.0,6.0,320.0,83.0,1012.0,N/A
2023-05-01,00:30,25.0,6.0,320.0,89.0,1011.0,N/A
2023-05-01,01:00,25.0,9.0,0.0,89.0,1011.0,N/A
2023-05-01,01:30,25.0,7.0,350.0,89.0,1011.0,N/A
2023-05-01,02:00,25.0,4.0,330.0,83.0,1011.0,N/A
2023-05-01,02:30,25.0,7.0,350.0,83.0,1011.0,N/A
2023-05-01,03:00,25.0,7.0,310.0,83.0,1011.0,N/A
2023-05-01,03:30,25.0,6.0,300.0,83.0,1011.0,N/A
2023-05-01,04:00,25.0,4.0,320.0,83.0,1011.0,N/A
2023-05-01,04:30,25.0,6.0,300.0,83.0,1011.0,N/A
2023-05-01,05:00,25.0,7.0,320.0,83.0,1011.0,N/A
2023-05-01,05:30,25.0,6.0,350.0,83.0,1012.0,N/A
2023-05-01,06:00,25.0,6.0,340.0,83.0,1012.0,N/A
2023-05-01,06:30,26.0,7.0,330.0,84.0,1012.0,N/A
2023-05-01,08:00,27.0,11.0,350.0,74.0,1013.0,N/A
2023-05-01,08:30,28.0,11.0,0.0,70.0,1013.0,N/A
2023-05-01,09:00,28.0,15.0,0.0,74.0,1014.0,N/A
2023-05-01,09:30,29.0,17.0,350.0,70.0,1014.0,N/A
2023-05-01,10:00,28.0,15.0,350.0,74.0,1013.0,N/A
2023-05-01,10:30,29.0,17.0,350.0,70.0,1013.0,N/A
2023-05-01,11:00,30.0,13.0,350.0,66.0,1013.0,N/A
2023-05-01,11:30,30.0,15.0,330.0,62.0,1013.0,N/A
2023-05-01,12:00,30.0,13.0,350.0,66.0,1012.0,N/A
2023-05-01,12:30,31.0,17.0,350.0,62.0,1012.0,N/A
2023-05-01,13:00,29.0,19.0,350.0,70.0,1012.0,N/A
2023-05-01,13:30,30.0,22.0,0.0,62.0,1011.0,N/A
2023-05-01,14:00,30.0,20.0,350.0,66.0,1011.0,N/A
2023-05-01,14:30,30.0,20.0,350.0,62.0,1010.0,N/A
2023-05-01,15:00,29.0,22.0,350.0,66.0,1010.0,N/A
2023-05-01,16:30,28.0,22.0,350.0,70.0,1010.0,N/A
2023-05-01,17:00,28.0,20.0,350.0,70.0,1010.0,N/A
2023-05-01,17:30,27.0,19.0,350.0,74.0,1010.0,N/A
2023-05-01,18:00,26.0,17.0,0.0,79.0,1010.0,N/A
2023-05-01,18:30,26.0,13.0,350.0,79.0,1011.0,N/A
2023-05-01,19:00,26.0,9.0,320.0,79.0,1011.0,N/A
2023-05-01,19:30,26.0,11.0,340.0,79.0,1012.0,N/A
2023-05-01,20:00,26.0,6.0,310.0,79.0,1012.0,N/A
2023-05-01,20:30,26.0,4.0,310.0,79.0,1013.0,N/A
2023-05-01,21:00,26.0,2.0,310.0,79.0,1013.0,N/A
2023-05-01,21:30,26.0,2.0,280.0,84.0,1013.0,N/A
2023-05-01,22:00,26.0,4.0,0.0,84.0,1013.0,N/A
2023-05-01,22:30,26.0,2.0,220.0,79.0,1013.0,N/A
2023-06-01,"00:00Thu, 1 Jun",26.0,9.0,210.0,84.0,1004.0,N/A
2023-06-01,00:30,26.0,6.0,200.0,84.0,1004.0,N/A
2023-06-01,01:00,26.0,7.0,180.0,84.0,1004.0,N/A
2023-06-01,01:30,26.0,7.0,200.0,84.0,1003.0,N/A
2023-06-01,02:00,26.0,6.0,180.0,84.0,1003.0,N/A
2023-06-01,02:30,26.0,7.0,220.0,84.0,1003.0,N/A
2023-06-01,03:00,27.0,2.0,0.0,79.0,1002.0,N/A
2023-06-01,03:30,27.0,4.0,190.0,79.0,1003.0,N/A
2023-06-01,04:00,26.0,4.0,210.0,84.0,1002.0,N/A
2023-06-01,05:00,26.0,2.0,210.0,84.0,1003.0,N/A
2023-06-01,06:00,27.0,2.0,200.0,79.0,1003.0,N/A
2023-06-01,06:30,29.0,4.0,200.0,74.0,1003.0,16.0
2023-06-01,08:00,33.0,2.0,40.0,56.0,1004.0,16.0
2023-06-01,08:30,34.0,6.0,230.0,56.0,1004.0,N/A
2023-06-01,09:00,34.0,4.0,0.0,56.0,1004.0,16.0
2023-06-01,09:30,35.0,4.0,0.0,53.0,1003.0,16.0
2023-06-01,10:00,36.0,6.0,210.0,50.0,1003.0,N/A
2023-06-01,10:30,37.0,7.0,190.0,47.0,1003.0,N/A
2023-06-01,11:00,37.0,2.0,230.0,44.0,1003.0,N/A
2023-06-01,11:30,37.0,6.0,260.0,44.0,1003.0,N/A
2023-06-01,12:00,37.0,11.0,50.0,47.0,1002.0,N/A
2023-06-01,12:30,36.0,15.0,90.0,53.0,1002.0,N/A
2023-06-01,13:00,36.0,15.0,90.0,50.0,1002.0,N/A
2023-06-01,13:30,36.0,15.0,70.0,53.0,1002.0,N/A
2023-06-01,14:00,36.0,15.0,70.0,53.0,1002.0,N/A
2023-06-01,14:30,36.0,15.0,70.0,50.0,1001.0,N/A
2023-06-01,15:00,35.0,17.0,90.0,56.0,1001.0,N/A
2023-06-01,15:30,35.0,15.0,90.0,53.0,1001.0,N/A
2023-06-01,16:00,36.0,13.0,80.0,47.0,1001.0,N/A
2023-06-01,16:30,34.0,11.0,80.0,53.0,1001.0,N/A
2023-06-01,17:00,33.0,15.0,120.0,63.0,1002.0,N/A
2023-06-01,17:30,32.0,15.0,120.0,71.0,1002.0,N/A
2023-06-01,18:00,32.0,11.0,130.0,67.0,1003.0,N/A
2023-06-01,18:30,32.0,13.0,140.0,67.0,1003.0,N/A
2023-06-01,19:00,32.0,6.0,160.0,63.0,1004.0,N/A
2023-06-01,19:30,32.0,2.0,0.0,63.0,1004.0,N/A
2023-06-01,20:00,30.0,17.0,260.0,66.0,1006.0,N/A
2023-06-01,20:30,29.0,20.0,250.0,66.0,1005.0,N/A
2023-06-01,21:00,29.0,11.0,330.0,62.0,1005.0,N/A
2023-06-01,21:30,27.0,7.0,210.0,74.0,1005.0,N/A
2023-06-01,22:00,27.0,7.0,200.0,74.0,1005.0,N/A
2023-06-01,22:30,27.0,11.0,220.0,74.0,1005.0,N/A
2023-06-01,23:00,27.0,9.0,210.0,74.0,1005.0,N/A
2023-06-01,23:30,27.0,9.0,190.0,74.0,1005.0,N/A
2023-07-01,"00:00Sat, 1 Jul",28.0,6.0,220.0,84.0,1006.0,N/A
2023-07-01,00:30,28.0,4.0,0.0,84.0,1005.0,N/A
2023-07-01,01:00,28.0,6.0,200.0,84.0,1005.0,N/A
2023-07-01,01:30,29.0,4.0,200.0,74.0,1005.0,N/A
2023-07-01,02:00,29.0,0.0,0.0,74.0,1004.0,N/A
2023-07-01,02:30,29.0,4.0,0.0,70.0,1004.0,N/A
2023-07-01,03:00,29.0,7.0,300.0,70.0,1004.0,N/A
2023-07-01,03:30,29.0,2.0,0.0,74.0,1004.0,N/A
2023-07-01,04:00,28.0,0.0,0.0,79.0,1004.0,N/A
2023-07-01,04:30,28.0,0.0,0.0,74.0,1004.0,N/A
2023-07-01,05:00,28.0,2.0,290.0,79.0,1004.0,N/A
2023-07-01,05:30,28.0,0.0,0.0,74.0,1005.0,N/A
2023-07-01,06:00,28.0,2.0,0.0,74.0,1005.0,N/A
2023-07-01,06:30,30.0,2.0,0.0,66.0,1005.0,N/A
2023-07-01,08:30,33.0,2.0,0.0,56.0,1006.0,16.0
2023-07-01,09:30,35.0,4.0,0.0,50.0,1006.0,N/A
2023-07-01,10:00,35.0,6.0,170.0,47.0,1006.0,N/A
2023-07-01,10:30,36.0,4.0,0.0,47.0,1006.0,N/A
2023-07-01,11:00,35.0,2.0,0.0,50.0,1006.0,N/A
2023-07-01,11:30,36.0,9.0,90.0,47.0,1006.0,N/A
2023-07-01,12:00,36.0,9.0,80.0,50.0,1006.0,N/A
2023-07-01,12:30,36.0,9.0,120.0,50.0,1005.0,N/A
2023-07-01,13:00,36.0,9.0,100.0,50.0,1005.0,N/A
2023-07-01,13:30,37.0,9.0,90.0,44.0,1005.0,N/A
2023-07-01,14:00,36.0,9.0,120.0,50.0,1005.0,N/A
2023-07-01,14:30,36.0,9.0,120.0,50.0,1005.0,N/A
2023-07-01,15:00,30.0,22.0,310.0,70.0,1005.0,N/A
2023-07-01,15:30,30.0,15.0,320.0,70.0,1005.0,N/A
2023-07-01,16:00,30.0,7.0,320.0,70.0,1004.0,N/A
2023-07-01,16:30,31.0,0.0,0.0,62.0,1004.0,N/A
2023-07-01,17:00,32.0,6.0,110.0,67.0,1005.0,N/A
2023-07-01,17:30,32.0,13.0,120.0,67.0,1005.0,N/A
2023-07-01,18:00,31.0,13.0,130.0,70.0,1005.0,N/A
2023-07-01,18:30,31.0,6.0,130.0,66.0,1005.0,N/A
2023-07-01,19:00,31.0,6.0,130.0,62.0,1006.0,N/A
2023-07-01,19:30,31.0,6.0,130.0,62.0,1006.0,N/A
2023-07-01,20:00,31.0,2.0,0.0,66.0,1007.0,N/A
2023-07-01,20:30,31.0,0.0,0.0,66.0,1007.0,N/A
2023-07-01,21:00,30.0,0.0,0.0,75.0,1008.0,N/A
2023-07-01,21:30,30.0,0.0,0.0,75.0,1007.0,N/A
2023-07-01,22:00,30.0,4.0,240.0,75.0,1008.0,N/A
2023-07-01,22:30,30.0,6.0,230.0,75.0,1008.0,N/A
2023-07-01,23:00,29.0,6.0,210.0,84.0,1008.0,N/A
2023-07-01,23:30,29.0,4.0,230.0,79.0,1007.0,N/A
2023-08-01,"00:00Tue, 1 Aug",28.0,0.0,0.0,84.0,1005.0,N/A
2023-08-01,00:30,28.0,4.0,220.0,89.0,1005.0,N/A
2023-08-01,01:00,28.0,0.0,0.0,84.0,1004.0,N/A
2023-08-01,01:30,28.0,2.0,240.0,89.0,1004.0,N/A
2023-08-01,02:00,28.0,2.0,230.0,89.0,1004.0,N/A
2023-08-01,03:00,28.0,2.0,0.0,84.0,1004.0,N/A
2023-08-01,03:30,28.0,2.0,0.0,84.0,1004.0,N/A
2023-08-01,04:00,28.0,2.0,210.0,84.0,1004.0,N/A
2023-08-01,04:30,28.0,2.0,220.0,84.0,1004.0,N/A
2023-08-01,05:00,27.0,0.0,0.0,89.0,1004.0,N/A
2023-08-01,05:30,28.0,2.0,200.0,84.0,1004.0,N/A
2023-08-01,06:00,28.0,6.0,220.0,84.0,1005.0,N/A
2023-08-01,06:30,28.0,0.0,0.0,84.0,1005.0,N/A
2023-08-01,08:00,29.0,0.0,0.0,74.0,1006.0,N/A
2023-08-01,08:30,28.0,11.0,180.0,84.0,1006.0,N/A
2023-08-01,09:00,28.0,7.0,230.0,79.0,1006.0,N/A
2023-08-01,09:30,28.0,7.0,210.0,79.0,1006.0,N/A
2023-08-01,10:00,29.0,9.0,220.0,74.0,1005.0,N/A
2023-08-01,10:30,29.0,7.0,220.0,74.0,1005.0,N/A
2023-08-01,11:00,29.0,9.0,230.0,79.0,1005.0,N/A
2023-08-01,11:30,30.0,11.0,220.0,70.0,1004.0,N/A
2023-08-01,12:00,30.0,4.0,270.0,75.0,1004.0,N/A
2023-08-01,12:30,31.0,2.0,0.0,70.0,1004.0,N/A
2023-08-01,13:00,31.0,4.0,350.0,66.0,1004.0,N/A
2023-08-01,13:30,32.0,0.0,0.0,67.0,1004.0,N/A
2023-08-01,14:00,32.0,2.0,0.0,63.0,1004.0,N/A
2023-08-01,14:30,32.0,0.0,0.0,63.0,1003.0,N/A
2023-08-01,15:00,32.0,4.0,0.0,63.0,1003.0,N/A
2023-08-01,15:30,31.0,2.0,0.0,66.0,1003.0,N/A
2023-08-01,16:00,31.0,6.0,300.0,62.0,1004.0,N/A
2023-08-01,16:30,31.0,4.0,0.0,66.0,1004.0,N/A
2023-08-01,17:00,31.0,4.0,0.0,59.0,1003.0,N/A
2023-08-01,17:30,30.0,4.0,190.0,70.0,1003.0,N/A
2023-08-01,18:00,30.0,4.0,190.0,70.0,1003.0,N/A
2023-08-01,18:30,29.0,6.0,200.0,74.0,1003.0,N/A
2023-08-01,19:00,29.0,7.0,220.0,74.0,1004.0,N/A
2023-08-01,19:30,28.0,7.0,200.0,84.0,1004.0,N/A
2023-08-01,20:00,29.0,4.0,0.0,74.0,1004.0,N/A
2023-08-01,21:30,28.0,4.0,230.0,74.0,1005.0,N/A
2023-08-01,22:00,29.0,0.0,0.0,70.0,1005.0,N/A
2023-08-01,22:30,28.0,2.0,230.0,79.0,1005.0,N/A
2023-08-01,23:00,28.0,4.0,210.0,79.0,1005.0,N/A
2023-08-01,23:30,28.0,2.0,0.0,79.0,1005.0,N/A
2023-09-01,"00:00Fri, 1 Sep",27.0,2.0,290.0,79.0,1006.0,N/A
2023-09-01,00:30,27.0,4.0,330.0,79.0,1006.0,N/A
2023-09-01,01:00,27.0,2.0,0.0,79.0,1006.0,N/A
2023-09-01,01:30,27.0,0.0,0.0,79.0,1005.0,N/A
2023-09-01,02:00,27.0,0.0,0.0,79.0,1005.0,N/A
2023-09-01,02:30,27.0,4.0,310.0,79.0,1004.0,N/A
2023-09-01,03:30,26.0,0.0,0.0,84.0,1004.0,N/A
2023-09-01,04:00,26.0,0.0,0.0,84.0,1004.0,N/A
2023-09-01,04:30,26.0,2.0,200.0,84.0,1004.0,N/A
2023-09-01,05:00,27.0,0.0,0.0,74.0,1004.0,N/A
2023-09-01,05:30,26.0,0.0,0.0,84.0,1005.0,N/A
2023-09-01,06:00,27.0,0.0,0.0,79.0,1005.0,N/A
2023-09-01,06:30,27.0,0.0,0.0,79.0,1005.0,N/A
2023-09-01,08:00,31.0,7.0,300.0,55.0,1005.0,N/A
2023-09-01,08:30,32.0,9.0,330.0,52.0,1005.0,N/A
2023-09-01,09:00,32.0,11.0,330.0,52.0,1006.0,N/A
2023-09-01,09:30,33.0,7.0,280.0,49.0,1006.0,N/A
2023-09-01,10:00,32.0,7.0,250.0,55.0,1006.0,N/A
2023-09-01,10:30,33.0,6.0,290.0,52.0,1006.0,N/A
2023-09-01,11:00,33.0,6.0,270.0,52.0,1005.0,N/A
2023-09-01,11:30,33.0,9.0,260.0,52.0,1005.0,N/A
2023-09-01,12:00,34.0,9.0,270.0,49.0,1005.0,N/A
2023-09-01,12:30,33.0,11.0,260.0,49.0,1004.0,N/A
2023-09-01,13:00,34.0,11.0,320.0,49.0,1004.0,N/A
2023-09-01,13:30,33.0,6.0,330.0,49.0,1003.0,N/A
2023-09-01,14:00,34.0,11.0,10.0,49.0,1003.0,N/A
2023-09-01,14:30,33.0,13.0,0.0,52.0,1003.0,N/A
2023-09-01,15:30,33.0,26.0,0.0,56.0,1002.0,N/A
2023-09-01,16:00,32.0,24.0,0.0,59.0,1002.0,N/A
2023-09-01,16:30,32.0,24.0,10.0,59.0,1002.0,N/A
2023-09-01,17:00,31.0,22.0,10.0,62.0,1003.0,N/A
2023-09-01,17:30,31.0,22.0,10.0,59.0,1003.0,N/A
2023-09-01,18:00,31.0,24.0,0.0,62.0,1003.0,N/A
2023-09-01,19:00,30.0,11.0,350.0,62.0,1003.0,N/A
2023-09-01,19:30,30.0,7.0,330.0,62.0,1004.0,N/A
2023-09-01,20:00,30.0,6.0,310.0,62.0,1004.0,N/A
2023-09-01,20:30,30.0,4.0,330.0,62.0,1005.0,N/A
2023-09-01,21:00,30.0,4.0,310.0,59.0,1005.0,N/A
2023-09-01,21:30,30.0,6.0,290.0,59.0,1005.0,N/A
2023-09-01,22:00,30.0,6.0,280.0,59.0,1006.0,N/A
2023-09-01,22:30,29.0,4.0,0.0,58.0,1006.0,N/A
2023-09-01,23:00,28.0,4.0,240.0,66.0,1005.0,N/A
2023-09-01,23:30,28.0,2.0,260.0,66.0,1005.0,N/A
2023-10-01,"00:00Sun, 1 Oct",28.0,4.0,300.0,79.0,1010.0,N/A
2023-10-01,00:30,27.0,4.0,240.0,89.0,1010.0,N/A
2023-10-01,01:00,28.0,6.0,220.0,84.0,1010.0,N/A
2023-10-01,02:00,27.0,4.0,250.0,89.0,1009.0,N/A
2023-10-01,03:00,27.0,2.0,200.0,89.0,1009.0,N/A
2023-10-01,03:30,26.0,4.0,220.0,89.0,1009.0,N/A
2023-10-01,04:30,26.0,2.0,0.0,89.0,1009.0,N/A
2023-10-01,05:00,26.0,4.0,230.0,94.0,1009.0,N/A
2023-10-01,05:30,26.0,4.0,240.0,89.0,1009.0,N/A
2023-10-01,06:00,26.0,4.0,220.0,89.0,1009.0,N/A
2023-10-01,06:30,26.0,4.0,210.0,94.0,1009.0,N/A
2023-10-01,08:00,30.0,2.0,0.0,75.0,1010.0,N/A
2023-10-01,08:30,30.0,0.0,0.0,70.0,1010.0,N/A
2023-10-01,09:30,31.0,9.0,0.0,70.0,1010.0,N/A
2023-10-01,10:00,31.0,15.0,10.0,70.0,1010.0,N/A
2023-10-01,10:30,32.0,9.0,20.0,59.0,1010.0,N/A
2023-10-01,11:00,32.0,19.0,10.0,67.0,1010.0,N/A
2023-10-01,11:30,32.0,15.0,10.0,63.0,1010.0,N/A
2023-10-01,12:00,31.0,17.0,20.0,66.0,1009.0,N/A
2023-10-01,12:30,31.0,17.0,30.0,70.0,1009.0,N/A
2023-10-01,13:00,32.0,22.0,20.0,67.0,1008.0,N/A
2023-10-01,13:30,32.0,20.0,30.0,67.0,1008.0,N/A
2023-10-01,14:00,32.0,19.0,20.0,67.0,1008.0,N/A
2023-10-01,14:30,31.0,20.0,0.0,70.0,1007.0,N/A
2023-10-01,15:00,32.0,19.0,10.0,71.0,1007.0,N/A
2023-10-01,15:30,31.0,19.0,10.0,70.0,1007.0,N/A
2023-10-01,16:00,31.0,19.0,10.0,70.0,1007.0,N/A
2023-10-01,16:30,30.0,15.0,10.0,75.0,1007.0,N/A
2023-10-01,17:00,30.0,13.0,20.0,75.0,1007.0,N/A
2023-10-01,17:30,29.0,11.0,20.0,79.0,1007.0,N/A
2023-10-01,18:00,29.0,13.0,20.0,79.0,1007.0,N/A
2023-10-01,18:30,29.0,9.0,10.0,79.0,1008.0,N/A
2023-10-01,19:00,29.0,7.0,10.0,79.0,1008.0,N/A
2023-10-01,19:30,29.0,7.0,30.0,79.0,1009.0,N/A
2023-10-01,20:00,29.0,7.0,20.0,79.0,1009.0,N/A
2023-10-01,20:30,29.0,2.0,0.0,79.0,1010.0,N/A
2023-10-01,21:00,29.0,2.0,0.0,79.0,1010.0,N/A
2023-10-01,21:30,29.0,6.0,230.0,79.0,1011.0,N/A
2023-10-01,22:00,29.0,4.0,240.0,79.0,1011.0,N/A
2023-10-01,22:30,26.0,9.0,0.0,94.0,1011.0,8.0
2023-10-01,23:00,27.0,4.0,280.0,89.0,1011.0,N/A
2023-10-01,23:30,27.0,0.0,0.0,89.0,1011.0,N/A
2023-11-01,"00:00Wed, 1 Nov",27.0,9.0,30.0,79.0,1016.0,N/A
2023-11-01,00:30,27.0,7.0,30.0,79.0,1016.0,N/A
2023-11-01,01:00,27.0,9.0,30.0,79.0,1015.0,N/A
2023-11-01,01:30,27.0,6.0,20.0,79.0,1015.0,N/A
2023-11-01,02:00,27.0,7.0,30.0,74.0,1015.0,N/A
2023-11-01,02:30,26.0,4.0,330.0,84.0,1014.0,N/A
2023-11-01,03:00,26.0,7.0,20.0,84.0,1014.0,N/A
2023-11-01,03:30,26.0,2.0,0.0,84.0,1014.0,N/A
2023-11-01,04:00,26.0,9.0,10.0,84.0,1014.0,8.0
2023-11-01,04:30,26.0,7.0,340.0,89.0,1014.0,N/A
2023-11-01,05:30,26.0,11.0,10.0,89.0,1015.0,N/A
2023-11-01,06:00,27.0,11.0,10.0,84.0,1015.0,N/A
2023-11-01,06:30,27.0,13.0,10.0,84.0,1015.0,N/A
2023-11-01,08:00,27.0,13.0,10.0,84.0,1016.0,8.0
2023-11-01,08:30,27.0,13.0,10.0,84.0,1017.0,8.0
2023-11-01,09:00,28.0,7.0,20.0,79.0,1017.0,N/A
2023-11-01,09:30,28.0,17.0,10.0,79.0,1017.0,N/A
2023-11-01,10:00,28.0,20.0,10.0,79.0,1017.0,N/A
2023-11-01,10:30,28.0,22.0,10.0,84.0,1016.0,N/A
2023-11-01,11:00,29.0,26.0,0.0,79.0,1016.0,N/A
2023-11-01,11:30,28.0,24.0,10.0,79.0,1016.0,7.0
2023-11-01,12:00,27.0,20.0,10.0,84.0,1015.0,8.0
2023-11-01,12:30,28.0,15.0,20.0,79.0,1015.0,8.0
2023-11-01,13:00,27.0,19.0,20.0,84.0,1014.0,8.0
2023-11-01,13:30,26.0,9.0,50.0,89.0,1014.0,N/A
2023-11-01,14:00,26.0,13.0,20.0,84.0,1014.0,N/A
2023-11-01,14:30,26.0,4.0,0.0,89.0,1014.0,N/A
2023-11-01,15:00,26.0,2.0,0.0,89.0,1013.0,8.0
2023-11-01,15:30,27.0,19.0,10.0,84.0,1013.0,N/A
2023-11-01,16:00,27.0,15.0,30.0,79.0,1013.0,N/A
2023-11-01,16:30,26.0,9.0,350.0,89.0,1013.0,N/A
2023-11-01,17:00,27.0,9.0,0.0,79.0,1014.0,N/A
2023-11-01,17:30,25.0,9.0,10.0,94.0,1014.0,4.0
2023-11-01,18:00,25.0,13.0,0.0,94.0,1014.0,N/A
2023-11-01,18:30,26.0,11.0,350.0,89.0,1014.0,N/A
2023-11-01,19:00,27.0,7.0,10.0,89.0,1014.0,8.0
2023-11-01,19:30,27.0,13.0,10.0,89.0,1014.0,N/A
2023-11-01,20:00,27.0,9.0,40.0,84.0,1014.0,8.0
2023-11-01,20:30,27.0,11.0,20.0,84.0,1015.0,N/A
2023-11-01,21:00,27.0,13.0,10.0,84.0,1015.0,N/A
2023-11-01,21:30,27.0,11.0,10.0,84.0,1015.0,N/A
